Location ID,Latitude,Longitude,cluster_label
BBUY0195,33.868998,-98.53605400000001,2
BBUY0196,33.214807,-96.639599,146
BBUY0197,40.092082,-75.40215400000001,88
BBUY0198,32.22258,-110.86442,16
BBUY0199,29.58874,-95.6377,28
BBUY0200,40.83876,-73.31874,135
BBUY0201,29.5209195,-98.49602979999999,82
BBUY0202,33.035715,-96.704025,146
BBUY0203,30.38823,-97.743511,19
BBUY0204,30.236390000000004,-97.82098,19
BBUY0205,32.8374247,-97.00573349999999,146
BBUY0206,41.259761,-96.028986,111
BBUY0207,40.748635,-89.640251,3
BBUY0208,43.055527000000005,-89.510492,115
BBUY0209,39.866558000000005,-105.05331399999999,7
BBUY0210,39.61933,-105.09218999999999,7
BBUY0211,39.685340000000004,-104.94036000000001,7
BBUY0212,38.878049,-104.718395,113
BBUY0213,29.688043,-95.53328499999999,28
BBUY0214,29.96697,-95.53783,28
BBUY0215,29.921793,-95.4122,28
BBUY0216,29.785126,-95.531812,28
BBUY0217,39.697455,-104.827529,7
BBUY0218,35.184059999999995,-101.93334,38
BBUY0219,35.3927612,-97.54109190000001,140
BBUY0220,35.52978,-97.565789,140
BBUY0221,36.06091,-95.862809,105
BBUY0222,34.79122,-92.22128000000001,53
BBUY0223,35.082142,-106.527515,40
BBUY0225,40.530715,-105.07548100000001,7
BBUY0226,33.540254,-101.93548299999999,38
BBUY0227,37.976729,-87.476454,120
BBUY0228,41.12059,-85.130033,25
BBUY0229,39.905998,-86.069023,79
BBUY0230,39.628244,-86.12021,79
BBUY0232,39.774713,-85.992182,79
BBUY0233,29.697607,-95.298365,28
BBUY0235,27.71435,-97.38685,139
BBUY0236,26.193260000000002,-98.20614,33
BBUY0237,31.772256800000005,-106.37426289999999,29
BBUY0238,30.12511,-94.155759,107
BBUY0239,29.7366575,-95.6441676,28
BBUY0240,41.26142,-96.180283,111
BBUY0241,27.572329999999997,-99.500886,128
BBUY0242,29.543612,-95.13991700000001,28
BBUY0243,41.687094,-83.62024,132
BBUY0244,31.499654,-97.150163,19
BBUY0245,44.727961,-93.21759399999999,17
BBUY0246,32.289145,-95.30318100000001,62
BBUY0247,41.615363,-83.69657,132
BBUY0248,35.338840000000005,-94.387395,18
BBUY0249,33.609864,-112.11814299999999,47
BBUY0250,33.600441100000005,-111.97781599999999,47
BBUY0251,33.639874,-112.23288899999999,47
BBUY0253,33.50745,-112.04013,47
BBUY0254,33.392022999999995,-111.69479299999999,47
BBUY0255,30.010994,-95.262454,28
BBUY0256,32.926085,-96.837319,146
BBUY0257,41.024274,-80.64351500000001,34
BBUY0258,32.999686,-96.96289300000001,146
BBUY0259,37.993203,-84.521041,138
BBUY0261,35.127355,-80.704899,22
BBUY0262,35.089071999999994,-80.87862700000001,22
BBUY0263,39.184473,-76.793865,114
BBUY0264,34.076032,-81.153002,22
BBUY0265,39.084777,-76.862002,114
BBUY0266,39.773416999999995,-84.049412,138
BBUY0268,35.371727500000006,-80.7192271,22
BBUY0269,38.774412,-77.169664,0
BBUY0271,41.522419,-81.446907,58
BBUY0272,34.82943,-82.299583,137
BBUY0273,38.857149,-77.396051,0
BBUY0274,39.641383000000005,-84.228844,138
BBUY0275,34.74967,-92.40596,53
BBUY0276,38.861559,-77.05819699999999,0
BBUY0277,38.91733,-94.667599,143
BBUY0278,41.119153999999995,-81.478576,58
BBUY0279,41.414572,-81.911558,58
BBUY0280,32.0343,-102.117,122
BBUY0281,44.862390999999995,-93.292608,17
BBUY0283,38.850454,-77.130997,0
BBUY0285,41.132678000000006,-81.649787,58
BBUY0286,40.876841999999996,-81.43476,58
BBUY0287,38.651388700000005,-77.2954344,0
BBUY0288,39.114213,-77.186139,0
BBUY0289,36.119793,-115.136155,41
BBUY0290,39.191952,-76.6137191,114
BBUY0291,29.730759999999997,-95.46234,28
BBUY0292,39.935871,-82.78439300000001,20
BBUY0293,39.06973,-77.130728,0
BBUY0294,34.933677,-81.99149399999999,137
BBUY0295,40.060259,-82.91751,20
BBUY0296,39.527985,-76.359595,114
BBUY0297,38.961627,-77.35680500000001,0
BBUY0298,38.942803000000005,-104.79978100000001,113
BBUY0299,35.840872999999995,-78.681174,35
BBUY0300,41.279709999999994,-72.98844,135
BBUY0301,41.836101,-88.019385,133
BBUY0302,42.034114,-87.759112,133
BBUY0303,42.107698,-87.974919,133
BBUY0304,41.939031,-88.106371,133
BBUY0305,42.051655,-88.056781,133
BBUY0306,41.656086,-87.743374,54
BBUY0307,41.580426,-88.165324,133
BBUY0308,41.602961,-87.85301,54
BBUY0309,41.482814000000005,-87.332814,54
BBUY0310,41.763934000000006,-88.206342,133
BBUY0311,41.755993,-87.74268000000001,54
BBUY0313,42.019211,-87.70578499999999,54
BBUY0315,42.22889,-88.31489300000001,133
BBUY0316,41.752328999999996,-88.010452,133
BBUY0318,42.238925,-87.943777,133
BBUY0319,41.954097,-87.807282,133
BBUY0320,41.848268,-87.803727,54
BBUY0322,41.907188700000006,-87.85015990000001,133
BBUY0323,41.911106,-87.65344300000001,54
BBUY0324,41.783155,-87.868512,54
BBUY0325,41.71771,-86.187715,43
BBUY0327,40.394558,-86.853195,79
BBUY0329,45.0941164,-93.4449432,17
BBUY0330,44.170369,-93.949729,17
BBUY0331,41.418425,-73.417458,135
BBUY0332,30.625009000000002,-96.331395,28
BBUY0333,38.252062,-85.620494,70
BBUY0335,38.138387,-85.682988,70
BBUY0337,47.889359999999996,-97.079616,12
BBUY0338,35.206927,-106.65597700000001,40
BBUY0339,39.734814,-82.628716,20
BBUY0340,30.676147999999998,-88.119419,65
BBUY0341,41.456995,-75.65114399999999,45
BBUY0342,41.238903,-75.840767,45
BBUY0343,41.640813,-70.98691600000001,21
BBUY0344,40.966019,-74.075401,145
BBUY0345,40.825514,-73.411449,135
BBUY0346,37.093162,-94.472976,18
BBUY0347,30.176724,-92.075738,71
BBUY0349,38.426171000000004,-121.39834599999999,90
BBUY0350,30.189586,-81.55184399999999,67
BBUY0351,36.123740999999995,-94.15045699999999,18
BBUY0352,32.917907,-117.11913100000001,112
BBUY0353,25.959646,-97.50588,33
BBUY0354,29.787183000000002,-95.72434,28
BBUY0355,47.672626,-117.200427,57
BBUY0356,38.790416,-77.513518,0
BBUY0357,29.649601899999997,-95.1541515,28
BBUY0358,36.064506,-115.038176,41
BBUY0359,48.796308,-122.48954099999999,5
BBUY0360,44.444319,-73.109902,55
BBUY0362,47.748484999999995,-117.40284299999999,57
BBUY0363,32.441277,-93.71750300000001,62
BBUY0364,38.675655,-121.27533799999999,90
BBUY0365,32.81725,-83.71369399999999,84
BBUY0366,47.151614,-122.295071,121
BBUY0368,41.06903,-85.19938,25
BBUY0369,40.80757,-77.89274,116
BBUY0370,38.930240000000005,-94.40739,143
BBUY0371,40.467354,-86.10808,79
BBUY0372,47.31832,-122.31516,121
BBUY0373,29.90542,-90.0679,13
BBUY0374,40.981015,-73.827078,145
BBUY0375,35.640133,-106.00905,40
BBUY0376,42.078354,-86.421877,43
BBUY0377,34.550263,-112.411553,47
BBUY0378,34.2364,-77.87069699999999,97
BBUY0379,42.46521,-92.320797,39
BBUY0380,30.26848,-89.757571,13
BBUY0381,41.722729,-72.76043,64
BBUY0382,39.73715,-105.15454,7
BBUY0383,33.428605,-86.708925,36
BBUY0384,42.482841,-76.490567,27
BBUY0385,41.9540677,-70.7173763,21
BBUY0386,35.575986,-77.382101,97
BBUY0387,41.867831,-88.342774,133
BBUY0388,40.254002299999996,-74.33636120000001,9
BBUY0389,33.648815,-83.99318000000001,8
BBUY0390,40.78722,-82.590625,132
BBUY0391,37.756951,-121.46250900000001,98
BBUY0392,33.941517,-117.279705,69
