"X2.463","wss"
2,355.721135012727
3,234.348053323044
4,196.981144014987
5,155.855275639521
6,147.029793808228
7,111.234293365753
8,107.363806984204
9,90.034467182098
10,76.0544253764552
11,59.2835536231
12,50.9041850931422
13,49.7881559610923
14,47.8068793718757
15,48.5475678160579
16,40.7435226845093
17,40.1534642799651
18,31.080958526327
19,35.0596506876069
20,31.3631577734496
21,41.3455635992097
22,28.8200575475561
23,31.7633039040854
24,26.9962630826014
25,24.8830761095084
26,33.0510937536809
27,34.7845301745018
28,22.3567150032646
29,20.4326671028243
30,32.7046455957891
31,20.1158796044476
32,22.2768989934884
33,21.0129869675007
34,13.7614876018522
35,14.0104281536277
36,24.4679859093732
37,14.6136469882047
38,14.5861886802128
39,17.1903188702211
40,11.9078810140235
41,16.7194026396473
42,12.4219793933345
43,15.5344963272328
44,12.2502475174523
45,17.0093121808739
46,8.59236954628085
47,10.8033198239551
48,8.47565266430299
49,9.51653256657106
50,9.74166509754449
51,8.18681069541629
52,13.6359966886462
53,9.2898278305279
54,7.34384760655471
55,11.8994744176612
56,8.1613025684984
57,6.59252906161229
58,11.4145514593586
59,7.02245396490089
60,11.1861430557725
61,7.35787225898142
62,5.7938027333971
63,5.84765391550973
64,6.72965356887019
65,11.6016575655624
66,6.14156073909252
67,4.49424017645563
68,4.87642101929481
69,5.1188621864776
70,13.4764258213655
71,8.65828352976802
72,5.45089859424235
73,6.44431668854546
74,6.7307189177553
75,8.38888027266752
76,6.22761457906514
77,4.26035641306646
78,5.81358349649272
79,4.93716615871844
80,6.55136810700133
81,5.02083075815999
82,3.36827666693349
83,4.61805897977956
84,4.73443501974062
85,6.20770565655126
86,4.79425102297768
87,3.71823416099509
88,6.8941669225951
89,3.9486583128565
90,3.26563858354587
91,3.42850805079202
92,6.38381409991987
93,3.38393728210667
94,3.82009954963337
95,3.46746255502401
96,3.86225191408512
97,5.34729584044426
98,3.03812733849358
99,3.96448447950025
100,2.62590787617062
101,2.11535242322736
102,3.23202140707926
103,3.19461796250027
104,2.87129118049248
105,3.03090020528919
106,2.80531853573123
107,1.9784858876255
108,2.80922255816124
109,2.96018923508858
110,3.00457860011232
111,3.25219237467571
112,3.74280493968609
113,3.37323764561626
114,2.17361135328262
115,3.37013663694749
116,4.08518419434214
117,3.51579987021431
118,2.38503793304019
119,2.31189699906376
120,2.65745230068625
121,1.72799358840766
122,1.9987645260101
123,1.90245827762511
124,1.62707428411142
125,2.57623333411626
126,1.6750205134245
127,1.9634579280403
128,1.88053231158948
129,2.36312522498081
130,1.76998525238387
131,1.75237732609317
132,2.66914284184906
133,2.08773788396275
134,2.59922737999283
135,1.61922237753023
136,2.04520872403781
137,2.42247501769337
138,1.16865890284902
139,1.54072283744408
140,1.36296034302972
141,1.46991219210554
142,1.92759401309149
143,1.75579403874249
144,1.97091249789083
145,1.59488784155384
146,1.83786182073177
147,1.44472843764958
148,1.30387402539071
149,1.46457118547207
150,2.78795472125695
151,1.67467472615981
152,1.74362407709894
153,1.14745590337408
154,1.65240899309266
155,1.49193812862849
156,1.25299707942739
157,1.91416001890464
158,1.31531583846963
159,1.94495483374119
160,1.16090382646308
161,1.56446444306124
162,1.09416786397542
163,1.61230091022146
164,0.791925547468338
165,1.27098339556338
166,0.966964128196681
167,1.33729381895289
168,1.21321426690453
169,1.37481119705548
170,1.43860581876918
171,1.13899186672752
172,0.954818726173752
173,1.40096762044096
174,1.4138491052339
175,0.699987058432459
176,1.24949167143221
177,1.30679528710456
178,0.631820539092014
179,1.31666471601206
180,0.720831756754461
181,1.24303784680817
182,0.797764577738023
183,1.3744951712781
184,1.15150249271692
185,1.85934832335561
186,0.944285373294145
187,0.821330712414324
188,1.03872280037464
189,1.02086045733188
190,0.717486561360655
191,0.764683375306937
192,0.871220061271319
193,0.912310682743721
194,0.637149326835677
195,0.758183873396709
196,1.41866539318163
197,1.41579902642874
198,0.559460329244256
199,0.429687688327477
200,0.897072617366921
201,0.845990204181213
202,0.553583029591501
203,0.818014855453772
204,0.608665281263251
205,0.765132019442051
206,0.769447756637087
207,0.636183548690402
208,0.378722337406123
209,0.685089685728121
210,1.1242714663765
211,0.309784854295108
212,0.732337431722769
213,0.857640748243102
214,0.507509329330214
215,0.676506270464099
216,0.712802806290183
217,0.642754508789096
218,0.505777535105529
219,0.723250981130274
220,0.528061696751431
221,0.725877257559443
222,0.542691840037577
223,0.42219522145343
224,0.258681411288543
225,0.617655932481
226,0.663076146546948
227,0.530537536372714
228,1.0380895242927
229,0.560686011733781
230,0.650228537886573
231,0.538270602099137
232,0.542199526777
233,0.467133069300177
234,0.847013123843212
235,0.133252935774556
236,0.594711754560079
237,0.531328409044133
238,0.514753276495793
239,0.245264326033239
240,0.420325641515864
241,0.314947960084704
242,0.692052000169671
243,0.546081741625034
244,0.333603045696871
245,0.425213773687109
246,0.583605127088538
247,0.252672346530781
248,0.528375236772868
249,0.353465307456837
250,0.513724748725539
251,0.369676865925407
252,0.319412118688024
253,0.504844951668051
254,0.550819262014672
255,0.673745255825219
256,0.252203056917767
257,0.647202096555155
258,0.405695304245552
259,0.603869037137985
260,0.607546954713517
261,0.259321660660567
262,0.547039957791633
263,0.54465574995478
264,0.347193155232799
265,0.462179063381101
266,0.749512157061599
267,0.206031747168553
268,0.198455607040305
269,0.326510680782431
270,0.473598247087117
271,0.402108348234965
272,0.23585263424691
273,0.31980995621156
274,0.321761148283793
275,0.680341179333975
276,0.209892316496995
277,0.187451443562843
278,0.202151593670013
279,0.402940861129155
280,0.345646029896701
281,0.149225559700192
282,0.693641052319984
283,0.361167636148633
284,0.349511848153444
285,0.203231287723035
286,0.421675742942622
287,0.277070324133232
288,0.241776372785837
289,0.305915606572911
290,0.224247340263787
291,0.135460144990392
292,0.290457036181346
293,0.369111493994407
294,0.296717923738356
295,0.340841404390453
296,0.28464284276863
297,0.353183924400579
298,0.122837506042959
299,0.330734483697208
300,0.310992108774316
301,0.20932375932216
302,0.0896322919704673
303,0.144664495370986
