"X2.360","wss"
2,595.24779889277
3,356.861201626619
4,180.508259498314
5,119.214639752667
6,100.588595913618
7,65.0882303217819
8,43.5051998977508
9,74.9855841823943
10,40.0587320589799
11,68.7765602200734
12,26.3613863830311
13,36.8292972847604
14,22.0132069198825
15,24.1215811553492
16,21.937256451192
17,28.63636844473
18,55.3799473262479
19,16.7414755102161
20,14.1384486173891
21,17.8349355199926
22,17.0677412830164
23,13.8862494353555
24,48.4155066626472
25,15.5639318349281
26,12.0662199679049
27,15.614832342932
28,17.3017356815633
29,17.3129525607935
30,11.4965661452799
31,16.7518143655332
32,10.2497550555023
33,6.62217450204132
34,11.2261708509215
35,8.65850025686948
36,9.67799250879812
37,9.33834951818863
38,8.3644904136614
39,14.2094290600978
40,7.36020448340962
41,7.74076079639638
42,7.69156656720037
43,9.31711399317809
44,51.6608577472169
45,9.0836770015325
46,7.23532405442337
47,7.45607538803555
48,8.48664091406354
49,9.45106152453481
50,10.23503796982
51,9.75776488302861
52,6.94447763322518
53,7.059971864588
54,4.72825760087522
55,3.3656398817605
56,2.02695982629438
57,7.81321438419945
58,8.12766235179228
59,7.44079122867215
60,2.50513524520683
61,2.39045571239212
62,2.27906848912209
63,11.8306282122276
64,6.48303943754287
65,4.46905484044211
66,5.45129888394574
67,2.6782200732704
68,2.25621878500293
69,1.97422729719566
70,1.50484532205016
71,1.62343142473593
72,6.62196275702061
73,2.23536120329119
74,3.63640072044795
75,3.73484528103656
76,6.16628202672113
77,2.84510308770343
78,6.15287247480462
79,4.48402876677649
80,0.786017534802779
81,6.69093737734772
82,1.61025710747074
83,3.55085296613386
84,1.26597653676795
85,4.27310554764288
86,1.74980320084728
87,1.65480452461216
88,2.53841891578234
89,7.87796745088734
90,2.69566461126378
91,3.45807506560622
92,0.33089557444589
93,3.33455096756663
94,4.2251470936918
95,1.02315754993757
96,0.662343109136858
97,1.12398794817781
98,2.02874921994354
99,1.39928543958413
100,1.11961917761939
101,1.17408244267871
102,2.58160870639455
103,0.772019316794977
104,0.958251668254938
105,1.3617010904124
106,0.361959405288353
107,0.972280851300728
108,1.42760644354451
109,0.439409604409384
110,0.458375950902768
111,0.906267108166875
112,0.733249339814568
113,0.63331967454515
114,3.00536422603407
115,2.95281408377048
116,0.904306419498206
117,1.7343918048491
118,0.577660018405911
119,1.49933051611357
120,0.21817017433184
121,0.431810969172046
122,0.204701669226873
123,1.13867486251365
124,0.830108308436807
125,0.366515824046343
126,3.05194830189175
127,0.159509912418658
128,0.567282389594365
129,0.164001089317241
130,0.366910149368418
131,0.403765245919417
132,0.710836860125041
133,0.224129883978471
134,0.582795722070624
135,0.127800449835112
136,1.371413288782
137,0.123348408226229
138,0.419771918792747
139,0.172352082550672
140,0.630766088855371
141,0.253183418170242
142,1.51346901144564
143,0.113115158516077
144,1.08627591981375
145,0.280694251395089
146,0.8930434995857
147,0.537802596389112
148,0.100576224542305
149,0.0629293504470916
150,3.20799499671114
151,0.359066799248516
152,0.887113281580483
153,0.108415496707695
154,0.828449588459461
155,0.384451307543812
156,0.907944162036253
157,0.534081831105421
158,0.833879529395823
159,0.131011198952565
160,0.133050016470252
161,0.0964270421063743
162,0.363604495176459
163,0.119267276418792
164,0.0600835499764771
165,0.621993126490939
166,0.826002630335271
167,0.136427293795057
168,0.328736671950432
169,0.0604634015074721
170,0.512350208350865
171,0.12796621103618
172,0.635567887024001
173,0.595201180834207
174,0.243741119826891
175,0.183925978320251
176,0.0509579447585301
177,0.0954764688611782
178,0.0351743237458297
179,0.781459304371629
180,0.384585475581512
181,0.055026163758548
182,0.177070893509066
183,0.268452014088562
184,0.496909587735622
185,0.0920402872821853
186,0.647677415599962
187,0.0749767801903358
188,0.0900562270190082
189,0.0483325711277816
190,0.154413935761563
191,0.0602645780253847
192,0.0837944649727429
193,0.249443840333591
194,0.119724824946289
195,0.536886694305178
196,0.210934086887412
197,0.0415488274746878
198,0.0466020545369523
199,0.0409829972332636
200,0.211160991503768
201,0.036928994269428
202,0.0383966481396409
203,0.0776631013395809
204,0.0952857426840335
205,0.0762526397122196
206,0.0314216271913123
207,0.107471703979501
208,0.0445730050570266
209,0.0234533061937659
210,0.101971468574379
211,0.0797044347457188
212,0.0383098302002454
213,0.0375832519612114
214,0.024717677378263
215,0.0356791630635809
216,0.0872639964474223
217,0.026567521633515
218,0.0271566811933039
219,0.0325181821510264
220,0.0256562183873169
221,0.0652402333440903
222,0.0268578204872964
223,0.0225572031550433
224,0.0137935168441789
225,0.0219062364297805
226,0.0659050249903083
227,0.481022478931639
228,0.0298972849341156
229,0.0363885244660427
230,0.0664746232828821
231,0.0205761821367468
232,0.0248803894802939
233,0.0512253403895243
234,0.0290033387814649
235,0.0692823202676352
236,0.0133595871267861
237,0.0594753969918374
238,0.29944942700602
239,0.274561581003132
240,0.0577941795426355
241,0.0234816784676009
242,0.023377612954866
243,0.0299125183538181
244,0.0747931592660085
245,0.0585025423771223
246,0.0206818043568258
247,0.0120787989527313
248,0.0196859176562951
249,0.0186850399370505
250,0.0297780411631271
251,0.0294768843366666
252,0.0651713698992782
253,0.0109370912298609
254,0.0521544250450341
255,0.0107426420588904
256,0.0258473360905679
257,0.0116316318578174
258,0.0187484702802147
259,0.00804844765025774
260,0.0141277073214033
261,0.0064857918491386
262,0.0213599499983954
263,0.0582349669943922
264,0.0240696008452023
265,0.0555657625131081
266,0.0242656928332346
267,0.0634870562476218
268,0.0154978143371156
269,0.00988349335424521
270,0.0153402572830797
271,0.01202603493235
272,0.00591503524369465
273,0.0159642352704761
274,0.0155029723803984
275,0.0141568671469344
276,0.0166815219333092
277,0.00590613753795288
278,0.0567957993325987
279,0.00854053554925576
280,0.00484088232816643
281,0.0203496097439324
282,0.00636098338049963
283,0.00472218049686584
284,0.00660380864494782
285,0.0132613924182124
286,0.00706917452077451
287,0.0127388918730489
288,0.00475817977146983
289,0.0458037209408489
290,0.0166394870689106
291,0.0189356946244465
292,0.00607363227634674
293,0.0151672251129495
294,0.0129541929842496
295,0.0458281672639834
296,0.00337478204050691
297,0.00412815692731755
298,0.00545870408956792
299,0.00480313354056992
300,0.00544585234299017
301,0.0446186434414516
302,0.00327320440023332
303,0.0125223451419665
304,0.0122131326363675
305,0.0034600652458234
306,0.00355442740778653
307,0.00502877908370154
308,0.00383707491635325
309,0.00167033320738624
310,0.0145046261688312
311,0.013943107985739
312,0.0130401700242453
313,0.00223262186685146
314,0.0118295346729345
315,0.00318165642214181
316,0.00342204872729652
317,0.00463345594012848
318,0.0121276568982942
319,0.0434965710156731
320,0.00253299309738334
321,0.00375542667854668
322,0.0119345330936879
323,0.0108172362826629
324,0.00176877532405002
325,0.00408001106158166
326,0.00371604147247152
327,0.00212413097610661
328,0.00147224230930499
329,0.00256810170821298
330,0.00242633046191158
331,0.00243620778087497
332,0.000894025917151778
333,0.00162238602054675
334,0.0014669495001665
335,0.010289556237518
336,0.00126742685438009
337,0.000996152035379911
338,0.0100685708163793
339,0.0013286192350502
