"X2.1095","wss"
2,9782.31287128147
3,8292.56771323652
4,7837.27949010536
5,7671.22285562555
6,7548.31314801998
7,7429.7591809281
8,7356.0199310624
9,265.560084049374
10,239.967958420619
11,235.329315472613
12,157.778241816537
13,130.458256945268
14,7216.65056447064
15,213.897384225614
16,132.260174614983
17,172.369083186216
18,74.1879500806433
19,86.1561819861148
20,80.9468919012851
21,67.2830560554148
22,65.6160453646739
23,74.6593505037209
24,61.2220495304519
25,72.5199505205947
26,42.4598481573342
27,55.1175720913951
28,52.9803714805614
29,54.7872800547888
30,54.839271223304
31,33.7389113615421
32,50.8189642124253
33,54.617391106544
34,49.3071937094656
35,31.1578605365279
36,56.5312789878834
37,29.5192771731977
38,25.2994325502074
39,22.8328757192115
40,25.3741011105808
41,26.8318754136317
42,27.3756724539392
43,19.4395225203521
44,22.697607036966
45,19.1207558237101
46,23.6600957362789
47,39.628544598728
48,41.9086417442666
49,20.5938769564086
50,41.6040048550662
51,24.625401513872
52,23.5521180756763
53,39.0964966371055
54,17.8368324692689
55,15.8789316102586
56,22.3885321197536
57,17.2168690594581
58,18.8898856003366
59,17.0273941513368
60,17.4360937930837
61,35.5172246119272
62,18.7739760919852
63,13.6275881118372
64,14.3370898990978
65,19.5063619322776
66,15.0659430201937
67,12.7813726794243
68,19.0390306562515
69,15.3545644206205
70,33.6237014927752
71,11.7118580913976
72,11.8585059036604
73,13.5130576952672
74,17.9832275088157
75,32.0324520210929
76,12.159071158899
77,9.54244893788487
78,11.6252468490507
79,9.83854962385865
80,16.3511270546516
81,8.23044669842172
82,31.5180423998495
83,11.3061500874327
84,10.9778239882562
85,10.6737144850092
86,9.43358362176708
87,9.92360828023095
88,7.80570196874514
89,9.75118958692753
90,9.11728279749326
91,7.07708698677328
92,10.3579823359222
93,8.52171257212149
94,7.38586620945336
95,9.00893022507599
96,9.51299427774472
97,8.05590933970469
98,32.6759481072181
99,10.4925491728845
100,8.66807497096258
101,6.05831380145165
102,6.79733988786821
103,5.94438679420054
104,10.0976272029532
105,5.04072322299704
106,8.15159156025554
107,8.10829951223902
108,13.3403741219775
109,13.6516485509676
110,6.35061440876519
111,5.69392041194455
112,5.5660496814403
113,5.54438678220565
114,5.24708597576266
115,5.87241887317614
116,6.28417628097006
117,5.83558323693068
118,4.93623257067734
119,7.13831915658262
120,5.72119243838844
121,5.83838202204056
122,6.81997422933658
123,6.77407790031741
124,8.00998836690768
125,5.19377418350451
126,4.6056645348379
127,4.94993855715108
128,7.52079104468965
129,4.73249904539795
130,5.77949901937781
131,6.1587349188116
132,4.91557845703934
133,4.7058953112314
134,6.27789438029047
135,7.6872382981102
136,5.59504185480429
137,5.99866213027548
138,5.42313433927823
139,4.52098214508941
140,4.24552888861827
141,6.39730691648364
142,4.55914600517368
143,6.68849580981245
144,5.57147093668762
145,5.51862300045511
146,5.70937212621352
147,3.88316591289999
148,5.05575523953229
149,3.45148459603203
150,3.43760426888546
151,3.20412904443153
152,4.02483914714577
153,4.55010194931982
154,3.57247198960402
155,4.19673767519964
156,4.10049622580197
157,3.93171970038413
158,3.28460714472255
159,6.49632922555516
160,3.58527176150593
161,5.56030014161212
162,3.48029794366578
163,3.68756370564592
164,4.07383228650149
165,3.58946699592228
166,3.34713441363816
167,3.51296859364101
168,3.87400251584363
169,3.16628270120447
170,4.31576131074573
171,3.07019090512345
172,4.01516153881488
173,5.1633450429578
174,3.55296793174866
175,3.25073508874246
176,4.16178255591654
177,3.31246231738874
178,2.93282910394121
179,2.65736859222612
180,3.68315112285401
181,4.81503956442007
182,2.37248573160796
183,4.58638820131701
184,4.72184060766412
185,2.92583869265693
186,3.09160042036123
187,3.78333926635844
188,2.70266979201631
189,4.02836905283291
190,2.20113872578711
191,3.93147120108319
192,3.30189094949198
193,2.27581397865816
194,2.70528669163417
195,2.88378213304222
196,3.05336586672388
197,3.46775863397506
198,2.32669225866269
199,2.79694744606148
200,2.1228672973781
201,3.40786627155488
202,2.66658981614462
203,4.26654732274704
204,2.41214527928474
205,2.80247378626032
206,3.08423161758083
207,2.64277973818561
208,2.40050930332056
209,2.7595992565948
210,2.05036007496215
211,2.35863348849078
212,1.90351511331224
213,2.80082809773142
214,2.30043956845355
215,2.63581358863268
216,2.08576618385892
217,2.82626723604735
218,2.39858826456418
219,2.34293284136324
220,1.96787449326002
221,4.31920785435292
222,2.36999146350609
223,1.9377423009242
224,2.27420075541555
225,2.41589583504634
226,2.34676051245222
227,2.11920253295759
228,2.14361286808113
229,1.74004796798186
230,1.57904819930083
231,2.17957689371038
232,2.18892512028185
233,2.42340387023371
234,1.68948291523093
235,1.97920897207136
236,1.88771176942995
237,2.31766383320459
238,2.42687048206202
239,1.24789336576784
240,1.84514685487198
241,1.90415562082826
242,1.782660609902
243,1.57685469871122
244,1.65403907509266
245,2.00643984137744
246,1.95007757230861
247,2.75824298984721
248,2.06584873755609
249,1.73043203245497
250,1.61201100204618
251,1.66951933871295
252,1.273129585496
253,1.75581031241076
254,1.72284941743255
255,1.76514958769447
256,1.93017876589925
257,1.42586272681621
258,3.55866477088638
259,1.68313122321509
260,2.16215354240999
261,2.07142687719533
262,1.58229441975227
263,1.9260751468498
264,2.08434585665478
265,2.00763532154808
266,2.44198916020516
267,1.64030987855065
268,1.42737671048622
269,1.86951729554557
270,1.36172125848742
271,1.42900929828409
272,1.74415357767664
273,1.42363470566204
274,1.34467409442587
275,1.65536281672565
276,1.63817426865831
277,1.88621166980999
278,1.20136807065105
279,1.3702009228906
280,1.35499386687559
281,1.27453148297285
282,1.79156340024049
283,1.85161233414295
284,1.92051896256936
285,1.17929190426142
286,1.68891229878135
287,1.40107319229848
288,1.83196442214328
289,1.82126267190348
290,1.51354994472139
291,1.53788108261512
292,1.93186124781561
293,1.70094170259189
294,1.66108269333738
295,1.15903304273791
296,1.92770598960368
297,2.04162798249138
298,1.44579426499698
299,1.16172416676118
300,1.72939301675426
301,1.75190593674716
302,1.42816482154163
303,1.27291462379488
304,1.37864315524559
305,1.66440063848163
306,1.2172578061046
307,1.01189439528393
308,1.19727139784079
309,1.50895082127063
310,1.19114931769498
311,1.24207882431117
312,1.51020826763517
313,1.18796434713994
314,1.04743610252264
315,1.56958809965779
316,1.12120855121885
317,1.18210203829249
318,1.10995307011776
319,1.44884275363494
320,1.38675965111292
321,1.03865261648859
322,1.51182807622519
323,1.18724649111422
324,1.35359297767281
325,1.76699617040374
326,0.796962698328727
327,1.53823716528711
328,1.22133019970967
329,1.24970658634873
330,1.09258893269814
331,1.36488052936747
332,1.24890465456614
333,1.20291256045254
334,0.719731921007711
335,1.39205146717702
336,0.943697019613981
337,1.05684917041309
338,1.40409569251438
339,1.08289821243823
340,1.19077453856288
341,1.18012585223176
342,1.03114833148833
343,1.51249238978243
344,0.887551995708564
345,0.820341550889146
346,0.783274926641664
347,1.18775761291569
348,0.97271358517884
349,1.46191775993788
350,1.22058095162619
351,0.941324728931785
352,1.27321829005804
353,0.987244084727178
354,1.23702369996402
355,1.10447620172787
356,1.36629952351761
357,1.18608214646401
358,0.955094048662082
359,0.912081135031155
360,0.902059550209167
361,0.876554214224441
362,1.11642498028829
363,1.02795682665995
364,0.901583184182978
365,1.24013400184602
366,0.976722635637997
367,0.883191201910989
368,0.882097620962205
369,0.530180591024733
370,0.744702460272034
371,1.02494439941148
372,1.02115092129795
373,0.99554240436692
374,0.883848954423361
375,0.890955311006614
376,0.990586334177206
377,1.05248612923033
378,0.754271617144105
379,0.887299441127722
380,0.723320403352441
381,0.737699081154052
382,1.43413494636358
383,0.925092984448446
384,0.776467395028289
385,0.960886204760623
386,1.01566843963033
387,0.978346582389013
388,0.623773167932794
389,0.758770544468441
390,0.840044521561101
391,0.84723676249859
392,0.837374470908962
393,0.830310891723259
394,0.850899036098334
395,0.603012909521192
396,0.851062033256092
397,0.690026574852195
398,1.15733747776976
399,1.08083404378981
400,0.931030840720672
401,0.799598467923597
402,0.628338181732252
403,0.838343091091347
404,0.945473268261724
405,0.664571322296977
406,0.760562650754942
407,1.02589718529008
408,0.502802111770271
409,0.872776118314356
410,0.815709455553565
411,0.805368181362238
412,0.836799465575119
413,0.618403358966912
414,0.345957384397846
415,0.588949221243033
416,0.709299688993117
417,0.864822706247224
418,0.771529419866559
419,0.521591695509183
420,0.899915939343524
421,0.55976595983943
422,0.677988533922004
423,0.649963399739301
424,0.819847623547158
425,0.812159673929586
426,0.900868574626133
427,0.847428326739283
428,0.682185437412609
429,0.542285989238963
430,0.601571039820064
431,0.533384305216542
432,0.858123684758812
433,0.930636971485784
434,0.542983393333305
435,0.527955732525182
436,1.00192489341735
437,0.534527555922207
438,0.823796409517192
439,0.362291539192813
440,0.626952275837836
441,0.964263894331059
442,0.804421981373289
443,0.642106091865653
444,0.651285491874792
445,0.672803802891969
446,0.864737831322493
447,0.524626328515948
448,0.496234261739257
449,0.95794729312888
450,0.781494742574315
451,0.766911187753996
452,0.693187763274263
453,0.647943844800825
454,0.377510387342431
455,0.51321937465299
456,0.462493859069665
457,0.847033462431125
458,0.508182091209748
459,0.823170390643197
460,0.882154138379946
461,0.599843243253585
462,0.662582924296219
463,0.679927606101844
464,0.684947082672017
465,0.48117833556484
466,0.223535199579693
467,0.686599486435509
468,0.339754104137863
469,0.456292810288324
470,0.584549139158144
471,0.661753894898955
472,0.480740199784475
473,0.347727212622126
474,0.322299579428523
475,0.387382299559676
476,0.540150671493031
477,0.302990524980052
478,0.454127178214621
479,0.602986558656835
480,0.510419280873654
481,0.644372075286891
482,0.370374990454127
483,0.487819339371216
484,0.473491165591177
485,0.533060949889813
486,0.628402984138035
487,0.34041038572712
488,0.576241298357072
489,0.379520325134265
490,0.437259138571613
491,0.381867975597204
492,0.761244808930644
493,0.563941551934185
494,0.562753923543267
495,0.233193370337365
496,0.503733531300588
497,0.316897705994783
498,0.205859652978404
499,0.365340500602623
500,0.471979111194467
501,0.631152549907806
502,0.515507890882921
503,0.476198636442602
504,0.563337248329969
505,0.343524499332731
506,0.459050579656473
507,0.216080165744274
508,0.628499220393106
509,0.678632234660566
510,0.695485164987921
511,0.491814321882556
512,0.228869932680115
513,0.166921714503341
514,0.266533402019882
515,0.204814683781507
516,0.384648814451695
517,0.202938105149572
518,0.543457765724
519,0.600148781103132
520,0.511224646198967
521,0.413214896980296
522,0.827237205626054
523,0.784507476932068
524,0.421800540647436
525,0.398253572730808
526,0.472122152139446
527,0.489041692153202
528,0.198053923987499
529,0.187758330558367
530,0.473440380644035
531,0.198652100536098
532,0.504273151631071
533,0.913662215506147
534,0.445784782934502
535,0.272494222001232
536,0.199652173166423
537,0.211486722454826
538,0.408689659944029
539,0.478508347483127
540,0.482392932303198
541,0.416859373096445
542,0.57891117063656
543,0.672470268348492
544,0.428395021912882
545,0.472188795896711
546,0.532419886827545
547,0.291271168452995
548,0.574029992960261
549,0.178049738169958
550,0.424472203925521
551,0.839217403496034
552,0.415662879359073
553,0.558243992234959
554,0.38411722579689
555,0.474041265303158
556,0.508081312955871
557,0.542161284128921
558,0.330193389500151
559,0.381939601748797
560,0.599431073642754
561,0.404963285307401
562,0.449345679295275
563,0.120064188962925
564,0.442521107900917
565,0.514709268002543
566,0.274522763712085
567,0.457336866898206
568,0.568985740885843
569,0.150254763566943
570,0.599676122700805
571,0.368062969125501
572,0.489480186156239
573,0.172164993410305
574,0.471180286584496
575,0.280819025530277
576,0.434600213023532
577,0.115221298962705
578,0.241445927845728
579,0.367988325975515
580,0.542748037316924
581,0.364961208316169
582,0.393764476059081
583,0.498124913922479
584,0.534189902900846
585,0.422329527688303
586,0.392825527108296
587,0.498312052210574
588,0.143216289417385
589,0.398170697265122
590,0.419240125546448
591,0.464551984213039
592,0.350433751571532
593,0.377929007360179
594,0.384199968066292
595,0.574039331059462
596,0.343817139695115
597,0.129495584784752
598,0.539567709925478
599,0.419262772700249
600,0.396309550896407
601,0.155284017407665
602,0.430750632568747
603,0.465256538268905
604,0.124693578664688
605,0.379975228349427
606,0.446182067035076
607,0.409267823131845
608,0.448598819864941
609,0.357919873056555
610,0.138778724657602
611,0.390132403831451
612,0.436122742299296
613,0.543053883692648
614,0.121329314895274
615,0.205487527615035
616,0.352642825033814
617,0.370555786178821
618,0.442619031476736
619,0.361254098104442
620,0.359597128606412
