"X2.164","wss"
2,170.777082638358
3,87.7639187104162
4,71.0112049788246
5,54.1556898752636
6,57.807112053022
7,33.8022376949966
8,35.9400588342694
9,27.2265007782444
10,25.2019421433343
11,25.7311356201708
12,15.1751689057894
13,18.6133247073313
14,17.5913146416651
15,12.5812813406259
16,12.9071331083608
17,11.8862740574991
18,11.3293336872134
19,9.09045710050331
20,8.30156082815256
21,10.2028321495901
22,8.59611691521555
23,7.75118522939196
24,6.12968179850146
25,9.02745832475776
26,5.39889729799042
27,4.90452187148982
28,5.61305253251477
29,7.3191143094694
30,6.76001140730949
31,5.18454535740379
32,4.55558517782091
33,4.55121160094065
34,3.40580833785505
35,3.60133425484597
36,3.51168251549741
37,2.14114169069516
38,3.32253087422066
39,2.83402107974206
40,2.0574618960853
41,3.97524728249163
42,2.25973715889196
43,2.37723051074101
44,4.06088964728078
45,1.95456169782163
46,2.08688322193011
47,1.97020715890722
48,1.64398648344478
49,2.15869126652321
50,1.2151544493026
51,1.55338810243931
52,1.29504828573854
53,2.08831566957018
54,1.81756916635402
55,1.98068663031637
56,1.28595822070552
57,1.31657350820414
58,2.2239366411547
59,0.710595357102963
60,1.46171610336944
61,1.04683346910107
62,1.07068528265058
63,1.64170319518013
64,1.82089424524048
65,0.819005899695109
66,1.19885323086182
67,0.864854294341608
68,1.11179667759196
69,1.22729236531208
70,0.970669427035569
71,0.66671150301526
72,0.791222251269806
73,1.14355938159384
74,0.630932704369263
75,1.3800587699692
76,1.62373134649907
77,0.584378852237805
78,1.03445969075092
79,0.589607719026536
80,0.776776888394626
81,0.858866595443868
82,1.09213947548174
83,1.06381008923871
84,0.570251292665814
85,0.679258164220067
86,0.748127135399469
87,0.579495167143595
88,1.42773877041477
89,0.502787775414844
90,0.807201146773745
91,0.402707641332371
92,1.06311224532532
93,0.734871898149472
94,0.617640356641367
95,0.452149134229512
96,0.506650002295258
97,0.64963272967064
98,0.649277962119659
99,0.546075443869924
100,0.349816637807576
101,0.329446999356737
102,0.409346851827869
103,0.379361191751779
104,0.420328062078522
105,0.281578919395843
106,0.378492414664878
107,0.246760047871406
108,0.431990821780719
109,0.415464127559935
110,0.243338068072592
111,0.305346799844987
112,0.479868925815328
113,0.515119751562566
114,0.232907015513488
115,0.156958186145388
116,0.402843902889044
117,0.385263254146956
118,0.184297507127413
119,0.216694260961508
120,0.229898277518402
121,0.501796543441263
122,0.25689374296949
123,0.269000443932174
124,0.11884747598604
125,0.343072017475173
126,0.405399518931621
127,0.141001341895627
128,0.180542799126557
129,0.0590661605002347
130,0.162887312607393
131,0.254027490320887
132,0.0804496874821716
133,0.0549891879484614
134,0.390885574956377
135,0.10241046622833
136,0.096569614700715
137,0.158857278050713
138,0.0300628559693307
139,0.0650336991283447
140,0.235809046210956
141,0.0472864728899959
142,0.0688617186139015
143,0.15649312383835
144,0.0535739529342183
145,0.121967135906331
146,0.0469826345810809
147,0.0531860441371631
148,0.162254959380828
149,0.0172223465858334
150,0.0158956473755116
151,0.000555777688885034
152,0.043837950725059
153,0.00215393351550028
154,0.01538638050322
155,0.00077734119506012
156,0.000806044286333358
157,0.132800609458104
158,0.044092768006999
159,0.0287311669921241
160,0.000110501486945005
161,0.00120581276750014
162,0.000305649298000089
163,0.022938957327999
164,9.19871072001259e-06
